fips,county,state,state_name,lat,lon,land_sq_mi,population,septic_dominant_class,septic_dominant_share_pct,septic_very_limited_pct
20175,Seward County,KS,Kansas,37.181,-100.8553,639.653,21276,Very limited,44.5,44.5
31177,Washington County,NE,Nebraska,41.534,-96.2246,389.93,21254,Very limited,63.6,63.6
27039,Dodge County,MN,Minnesota,44.0207,-92.8694,439.396,21242,Very limited,96.2,96.2
21027,Breckinridge County,KY,Kentucky,37.778,-86.4329,569.725,21221,,,
17051,Fayette County,IL,Illinois,39.0011,-89.0179,716.451,21157,Very limited,91.2,91.2
17083,Jersey County,IL,Illinois,39.0802,-90.3614,369.556,21150,Very limited,73.2,73.2
19105,Jones County,IA,Iowa,42.1251,-91.1169,575.618,21116,Very limited,96,96
13133,Greene County,GA,Georgia,33.5767,-83.1666,387.517,21091,Somewhat limited,56.9,37.9
47173,Union County,TN,Tennessee,36.2841,-83.8361,223.583,21064,Very limited,80.9,80.9
28101,Newton County,MS,Mississippi,32.402,-89.1184,577.771,21063,Very limited,92.7,92.7
25007,Dukes County,MA,Massachusetts,41.381,-70.7015,103.202,21061,Very limited,79.1,79.1
53001,Adams County,WA,Washington,47.0112,-118.5129,1924.989,21039,Very limited,58.6,58.6
55053,Jackson County,WI,Wisconsin,44.3246,-90.7995,987.915,21027,Very limited,91.3,91.3
56023,Lincoln County,WY,Wyoming,42.23,-110.683,4075.337,21000,,,
26129,Ogemaw County,MI,Michigan,44.3333,-84.1281,563.506,20985,Very limited,95.2,95.2
28043,Grenada County,MS,Mississippi,33.77,-89.8027,422.113,20931,Very limited,88.5,88.5
05019,Clark County,AR,Arkansas,34.0533,-93.1762,865.971,20920,Very limited,89.2,89.2
48179,Gray County,TX,Texas,35.4025,-100.8124,925.974,20888,Very limited,65.1,65.1
48253,Jones County,TX,Texas,32.7437,-99.8744,928.606,20850,Very limited,89.5,89.5
21215,Spencer County,KY,Kentucky,38.0253,-85.3173,186.671,20823,,,
19021,Buena Vista County,IA,Iowa,42.7415,-95.1414,574.899,20816,Very limited,93.6,93.6
49013,Duchesne County,UT,Utah,40.2894,-110.4296,3235.523,20803,Very limited,83.9,83.9
47159,Smith County,TN,Tennessee,36.2717,-85.9424,314.278,20783,Very limited,85.8,85.8
08015,Chaffee County,CO,Colorado,38.7346,-106.3,1013.408,20780,,,
18153,Sullivan County,IN,Indiana,39.0892,-87.4158,447.196,20768,Very limited,91.4,91.4
08075,Logan County,CO,Colorado,40.7281,-103.0905,1838.599,20755,Very limited,57.8,57.8
55061,Kewaunee County,WI,Wisconsin,44.6057,-87.448,342.453,20751,Very limited,93.8,93.8
18015,Carroll County,IN,Indiana,40.585,-86.5651,372.225,20747,Very limited,93.6,93.6
19019,Buchanan County,IA,Iowa,42.4703,-91.8387,571.084,20733,Very limited,99,99
13171,Lamar County,GA,Georgia,33.0744,-84.1467,183.501,20690,,,
37079,Greene County,NC,North Carolina,35.482,-77.6817,266.736,20671,Very limited,59.8,59.8
13229,Pierce County,GA,Georgia,31.354,-82.2104,340.464,20669,Very limited,99.1,99.1
13231,Pike County,GA,Georgia,33.0811,-84.3895,216.086,20669,,,
48161,Freestone County,TX,Texas,31.7017,-96.145,877.731,20645,Very limited,71.8,71.8
56041,Uinta County,WY,Wyoming,41.2847,-110.5589,2081.726,20621,Very limited,69.1,69.1
22111,Union Parish,LA,Louisiana,32.8293,-92.3756,876.913,20617,Very limited,94.9,94.9
29015,Benton County,MO,Missouri,38.301,-93.2879,704.033,20614,Very limited,80.4,80.4
49007,Carbon County,UT,Utah,39.6733,-110.5885,1479.343,20613,,,
48285,Lavaca County,TX,Texas,29.3826,-96.9236,969.709,20605,Very limited,99.9,99.9
40139,Texas County,OK,Oklahoma,36.7463,-101.4839,2041.293,20577,Somewhat limited,48.9,48.1
48457,Tyler County,TX,Texas,30.7693,-94.3757,924.39,20560,Very limited,76.2,76.2
17173,Shelby County,IL,Illinois,39.3849,-88.7989,758.508,20542,Very limited,95.5,95.5
29147,Nodaway County,MO,Missouri,40.3611,-94.8831,876.964,20503,Very limited,99.2,99.2
54005,Boone County,WV,West Virginia,38.0228,-81.7135,502.37,20496,Very limited,97.4,97.4
45011,Barnwell County,SC,South Carolina,33.2606,-81.4342,548.383,20495,,,
13183,Long County,GA,Georgia,31.7496,-81.7429,400.399,20439,,,
19027,Carroll County,IA,Iowa,42.0395,-94.8676,569.453,20407,Very limited,80.9,80.9
45039,Fairfield County,SC,South Carolina,34.3957,-81.127,686.306,20369,Very limited,62.3,62.3
21213,Simpson County,KY,Kentucky,36.7409,-86.5818,234.185,20350,Somewhat limited,68.7,30.6
21017,Bourbon County,KY,Kentucky,38.2026,-84.2099,289.75,20333,,,
13205,Mitchell County,GA,Georgia,31.229,-84.192,512.158,20329,,,
37149,Polk County,NC,North Carolina,35.2779,-82.1676,237.687,20320,Very limited,73.2,73.2
13011,Banks County,GA,Georgia,34.3519,-83.4984,232.657,20318,,,
17145,Perry County,IL,Illinois,38.0844,-89.3685,441.928,20272,Very limited,94.3,94.3
13321,Worth County,GA,Georgia,31.5518,-83.85,570.7,20262,Very limited,90.9,90.9
48123,DeWitt County,TX,Texas,29.0823,-97.3617,908.976,20252,Very limited,89.2,89.2
12041,Gilchrist County,FL,Florida,29.7235,-82.7958,349.695,20233,Very limited,90.6,90.6
18147,Spencer County,IN,Indiana,38.0097,-87.0104,396.888,20192,Very limited,86.3,86.3
48051,Burleson County,TX,Texas,30.4935,-96.6221,659.082,20179,Very limited,78,78
55119,Taylor County,WI,Wisconsin,45.2117,-90.5049,975.052,20167,Very limited,97.9,97.9
18075,Jay County,IN,Indiana,40.435,-85.0023,383.905,20164,Very limited,98.7,98.7
13105,Elbert County,GA,Georgia,34.1164,-82.8419,351.105,20152,,,
21133,Letcher County,KY,Kentucky,37.1185,-82.8613,337.934,20139,,,
05149,Yell County,AR,Arkansas,34.9977,-93.4083,930.386,20134,Very limited,87.9,87.9
47049,Fentress County,TN,Tennessee,36.3699,-84.9378,498.607,20129,,,
28027,Coahoma County,MS,Mississippi,34.2303,-90.604,553.102,20105,Very limited,84.5,84.5
22007,Assumption Parish,LA,Louisiana,29.9033,-91.0652,344.018,20050,Very limited,89.9,89.9
48177,Gonzales County,TX,Texas,29.4619,-97.4919,1066.686,20040,Very limited,91.8,91.8
48489,Willacy County,TX,Texas,26.4819,-97.5947,590.613,20027,Very limited,56.1,56.1
35027,Lincoln County,NM,New Mexico,33.7408,-105.4498,4831.115,20025,,,
18049,Fulton County,IN,Indiana,41.0504,-86.265,368.392,20004,Very limited,85.9,85.9
40153,Woodward County,OK,Oklahoma,36.4256,-99.2737,1242.786,19991,Very limited,85,85
54109,Wyoming County,WV,West Virginia,37.6037,-81.549,499.47,19964,Very limited,96.8,96.8
48057,Calhoun County,TX,Texas,28.4417,-96.5796,506.936,19942,Very limited,51.3,51.3
21099,Hart County,KY,Kentucky,37.3058,-85.8784,412.67,19923,,,
46035,Davison County,SD,South Dakota,43.6804,-98.1559,435.633,19907,Very limited,96.8,96.8
12059,Holmes County,FL,Florida,30.862,-85.8159,478.858,19876,Very limited,86,86
21155,Marion County,KY,Kentucky,37.5526,-85.269,343.551,19851,Very limited,89.2,89.2
22077,Pointe Coupee Parish,LA,Louisiana,30.7083,-91.6046,555.495,19845,Very limited,87.3,87.3
13303,Washington County,GA,Georgia,32.9718,-82.7981,678.526,19834,,,
17041,Douglas County,IL,Illinois,39.7661,-88.2229,416.65,19824,Very limited,98.8,98.8
18117,Orange County,IN,Indiana,38.5474,-86.4893,398.379,19824,Very limited,81.9,81.9
40001,Adair County,OK,Oklahoma,35.898,-94.651,573.881,19821,Very limited,91.7,91.7
29217,Vernon County,MO,Missouri,37.8502,-94.3417,826.391,19787,Very limited,98.6,98.6
28153,Wayne County,MS,Mississippi,31.6425,-88.6782,810.716,19749,Very limited,85,85
19191,Winneshiek County,IA,Iowa,43.293,-91.8508,689.844,19723,Very limited,93.9,93.9
48233,Hutchinson County,TX,Texas,35.837,-101.3627,887.437,19721,Very limited,67.1,67.1
40091,McIntosh County,OK,Oklahoma,35.3691,-95.6718,618.292,19710,Very limited,81.6,81.6
20099,Labette County,KS,Kansas,37.1915,-95.2975,645.393,19692,Very limited,98.8,98.8
35028,Los Alamos County,NM,New Mexico,35.87,-106.308,109.123,19675,,,
22083,Richland Parish,LA,Louisiana,32.4132,-91.7484,555.613,19643,Very limited,87,87
13091,Dodge County,GA,Georgia,32.1644,-83.1679,495.969,19630,,,
21231,Wayne County,KY,Kentucky,36.8008,-84.8266,458.043,19629,Very limited,69.9,69.9
21051,Clay County,KY,Kentucky,37.1643,-83.7155,469.296,19592,Very limited,97.2,97.2
28131,Stone County,MS,Mississippi,30.7902,-89.1123,445.485,19569,Very limited,68.3,68.3
27091,Martin County,MN,Minnesota,43.6772,-94.5471,712.336,19561,Very limited,89.3,89.3
24029,Kent County,MD,Maryland,39.2413,-76.126,276.939,19557,Very limited,64.5,64.5
47085,Humphreys County,TN,Tennessee,36.0408,-87.7905,530.763,19554,Very limited,92.9,92.9
55067,Langlade County,WI,Wisconsin,45.2549,-89.0671,870.69,19535,Very limited,97.6,97.6
21097,Harrison County,KY,Kentucky,38.4446,-84.3341,306.458,19525,Very limited,90.8,90.8
48163,Frio County,TX,Texas,28.8694,-99.109,1133.501,19520,Very limited,64.6,64.6
29229,Wright County,MO,Missouri,37.2676,-92.48,681.775,19505,Very limited,88.2,88.2
13081,Crisp County,GA,Georgia,31.9203,-83.7565,272.682,19468,,,
46005,Beadle County,SD,South Dakota,44.4183,-98.2794,1258.698,19459,Very limited,83.9,83.9
45081,Saluda County,SC,South Carolina,34.0053,-81.7279,453.213,19452,Somewhat limited,57.3,38.2
05113,Polk County,AR,Arkansas,34.491,-94.2309,856.838,19434,Very limited,94.7,94.7
19097,Jackson County,IA,Iowa,42.1642,-90.5746,636.047,19390,Very limited,89.4,89.4
54043,Lincoln County,WV,West Virginia,38.1718,-82.0776,437.093,19377,Very limited,98.1,98.1
55047,Green Lake County,WI,Wisconsin,43.7802,-88.9704,349.541,19370,Very limited,82.7,82.7
19087,Henry County,IA,Iowa,40.9848,-91.5473,434.288,19361,Very limited,98.5,98.5
18123,Perry County,IN,Indiana,38.0814,-86.6265,381.74,19320,Very limited,90.1,90.1
21001,Adair County,KY,Kentucky,37.1056,-85.2814,405.292,19239,Very limited,82.3,82.3
51193,Westmoreland County,VA,Virginia,38.1093,-76.8039,229.327,19235,Very limited,76.9,76.9
51101,King William County,VA,Virginia,37.7083,-77.0911,273.91,19232,Very limited,84.1,84.1
37091,Hertford County,NC,North Carolina,36.3635,-76.9816,353.164,19169,Very limited,88.9,88.9
19065,Fayette County,IA,Iowa,42.8641,-91.8404,730.817,19152,Very limited,96,96
20021,Cherokee County,KS,Kansas,37.1694,-94.8457,587.567,19133,Very limited,97,97
22037,East Feliciana Parish,LA,Louisiana,30.8398,-91.0434,453.293,19112,Very limited,87.7,87.7
22093,St. James Parish,LA,Louisiana,30.0248,-90.794,237.861,19110,Very limited,90.2,90.2
22041,Franklin Parish,LA,Louisiana,32.1391,-91.6724,624.298,19107,Very limited,93.9,93.9
05057,Hempstead County,AR,Arkansas,33.736,-93.6644,727.2,19105,Very limited,93,93
29157,Perry County,MO,Missouri,37.7111,-89.8021,474.355,19100,Very limited,92.5,92.5
37185,Warren County,NC,North Carolina,36.3981,-78.0999,429.392,19081,Somewhat limited,78.8,16.7
01099,Monroe County,AL,Alabama,31.5804,-87.3833,1025.669,19057,Very limited,82.5,82.5
05121,Randolph County,AR,Arkansas,36.3413,-91.0284,651.913,19040,Very limited,88.2,88.2
48035,Bosque County,TX,Texas,31.9008,-97.6376,982.976,19013,Very limited,84.9,84.9
37199,Yancey County,NC,North Carolina,35.8893,-82.304,312.592,18993,Very limited,93.3,93.3
48003,Andrews County,TX,Texas,32.3123,-102.6402,1500.686,18923,Somewhat limited,63.5,35.3
55113,Sawyer County,WI,Wisconsin,45.865,-91.1471,1257.604,18835,Very limited,91.3,91.3
06063,Plumas County,CA,California,39.9923,-120.8244,2553.062,18834,,,
13025,Brantley County,GA,Georgia,31.1973,-81.983,443.241,18795,,,
39125,Paulding County,OH,Ohio,41.1189,-84.5821,416.436,18755,Very limited,98.5,98.5
35041,Roosevelt County,NM,New Mexico,34.0212,-103.483,2446.051,18713,Somewhat limited,61.5,29
27161,Waseca County,MN,Minnesota,44.0185,-93.5898,423.361,18684,Very limited,94.8,94.8
51570,Colonial Heights city,VA,Virginia,37.2617,-77.3968,7.519,18674,,,
13001,Appling County,GA,Georgia,31.7397,-82.2901,508.263,18669,,,
53055,San Juan County,WA,Washington,48.5072,-123.1038,173.916,18668,Very limited,98.7,98.7
13019,Berrien County,GA,Georgia,31.2887,-83.2279,453.376,18666,,,
51027,Buchanan County,VA,Virginia,37.2681,-82.0382,502.855,18632,Very limited,92.4,92.4
20041,Dickinson County,KS,Kansas,38.8677,-97.1579,847.068,18621,Very limited,93.8,93.8
26079,Kalkaska County,MI,Michigan,44.6789,-85.089,559.744,18618,Very limited,97.9,97.9
28141,Tishomingo County,MS,Mississippi,34.7388,-88.2348,424.297,18553,Very limited,80.7,80.7
05053,Grant County,AR,Arkansas,34.2856,-92.423,631.888,18546,Very limited,99.1,99.1
29186,Ste. Genevieve County,MO,Missouri,37.8858,-90.1615,499.163,18546,Very limited,91.1,91.1
26019,Benzie County,MI,Michigan,44.6368,-86.232,319.697,18520,,,
01091,Marengo County,AL,Alabama,32.2476,-87.7911,976.898,18512,Very limited,93.6,93.6
01107,Pickens County,AL,Alabama,33.2968,-88.0969,881.387,18508,Very limited,93.8,93.8
47091,Johnson County,TN,Tennessee,36.4532,-81.8612,298.44,18506,Very limited,94,94
48117,Deaf Smith County,TX,Texas,34.9408,-102.6076,1496.822,18495,Very limited,71.4,71.4
06027,Inyo County,CA,California,36.5622,-117.4042,10197.261,18485,,,
21207,Russell County,KY,Kentucky,36.9906,-85.055,253.26,18458,Very limited,58.6,58.6
19157,Poweshiek County,IA,Iowa,41.6846,-92.5229,584.932,18454,Very limited,99.4,99.4
48287,Lee County,TX,Texas,30.3215,-96.9768,629.058,18451,Very limited,80.7,80.7
17033,Crawford County,IL,Illinois,39.0028,-87.7606,443.643,18388,Very limited,97.6,97.6
12079,Madison County,FL,Florida,30.4472,-83.4704,696.529,18364,Very limited,91.8,91.8
27055,Houston County,MN,Minnesota,43.667,-91.5016,552.115,18352,Very limited,89.8,89.8
47139,Polk County,TN,Tennessee,35.1094,-84.5411,434.605,18338,Very limited,87.7,87.7
20087,Jefferson County,KS,Kansas,39.2396,-95.3753,532.626,18332,Very limited,93,93
08093,Park County,CO,Colorado,39.1189,-105.7176,2193.51,18316,,,
48133,Eastland County,TX,Texas,32.3246,-98.8366,926.508,18290,Very limited,97.2,97.2
01013,Butler County,AL,Alabama,31.7517,-86.682,776.839,18256,Very limited,83.5,83.5
02050,Bethel Census Area,AK,Alaska,60.9291,-160.1526,40654.878,18237,,,
48503,Young County,TX,Texas,33.1588,-98.6784,914.498,18236,Very limited,97,97
19031,Cedar County,IA,Iowa,41.7724,-91.1326,579.462,18231,Very limited,98.3,98.3
28025,Clay County,MS,Mississippi,33.6597,-88.7825,410.011,18213,Very limited,97.4,97.4
45049,Hampton County,SC,South Carolina,32.7783,-81.1438,559.975,18172,Very limited,85.5,85.5
01087,Macon County,AL,Alabama,32.387,-85.6929,608.665,18159,Very limited,82.3,82.3
19059,Dickinson County,IA,Iowa,43.3896,-95.1961,380.532,18158,Very limited,78,78
01067,Henry County,AL,Alabama,31.517,-85.24,561.927,18141,Very limited,59.6,59.6
05135,Sharp County,AR,Arkansas,36.1734,-91.4711,604.637,18130,Very limited,88.7,88.7
42093,Montour County,PA,Pennsylvania,41.0293,-76.6652,130.331,18115,Very limited,89.8,89.8
29003,Andrew County,MO,Missouri,39.9889,-94.8036,432.634,18091,Very limited,86.2,86.2
30067,Park County,MT,Montana,45.4631,-110.5349,2802.479,18074,,,
21079,Garrard County,KY,Kentucky,37.6302,-84.5459,229.925,18040,,,
28031,Covington County,MS,Mississippi,31.6333,-89.5489,413.819,18015,Very limited,80.6,80.6
08089,Otero County,CO,Colorado,37.8842,-103.7213,1261.946,17991,Very limited,55.1,55.1
05003,Ashley County,AR,Arkansas,33.1908,-91.7723,925.492,17984,Very limited,87.5,87.5
13075,Cook County,GA,Georgia,31.1525,-83.4294,228.469,17984,,,
29163,Pike County,MO,Missouri,39.34,-91.1716,670.439,17961,Very limited,93.9,93.9
51175,Southampton County,VA,Virginia,36.7201,-77.1038,599.249,17941,Very limited,99,99
16049,Idaho County,ID,Idaho,45.8496,-115.4673,8477.499,17912,,,
29059,Dallas County,MO,Missouri,37.6836,-93.0338,540.951,17877,Very limited,92.5,92.5
47023,Chester County,TN,Tennessee,35.4203,-88.6114,285.736,17876,Very limited,94.2,94.2
47171,Unicoi County,TN,Tennessee,36.1001,-82.4182,186.064,17872,Very limited,92.8,92.8
05087,Madison County,AR,Arkansas,36.0125,-93.7241,834.238,17865,Very limited,85,85
37011,Avery County,NC,North Carolina,36.0721,-81.9203,247.338,17811,Very limited,94.2,94.2
22029,Concordia Parish,LA,Louisiana,31.4698,-91.6263,695.706,17797,Very limited,87.1,87.1
54065,Morgan County,WV,West Virginia,39.5573,-78.2565,229.096,17780,Very limited,97,97
31159,Seward County,NE,Nebraska,40.8719,-97.1404,571.431,17769,Very limited,89.3,89.3
48145,Falls County,TX,Texas,31.2519,-96.9341,765.495,17752,Very limited,92.5,92.5
13241,Rabun County,GA,Georgia,34.8839,-83.4049,370.137,17711,,,
48395,Robertson County,TX,Texas,31.0255,-96.5149,855.155,17659,Very limited,71,71
47153,Sequatchie County,TN,Tennessee,35.3723,-85.4101,265.851,17620,Very limited,85.4,85.4
12029,Dixie County,FL,Florida,29.5527,-83.2362,705.035,17614,Very limited,94.7,94.7
19055,Delaware County,IA,Iowa,42.473,-91.3668,577.685,17609,Very limited,96.1,96.1
05089,Marion County,AR,Arkansas,36.2667,-92.6786,596.598,17593,Very limited,85.1,85.1
05047,Franklin County,AR,Arkansas,35.5086,-93.8877,608.967,17586,Very limited,83.9,83.9
46065,Hughes County,SD,South Dakota,44.3845,-99.9757,741.527,17526,Very limited,78.9,78.9
23021,Piscataquis County,ME,Maine,45.9156,-69.1022,3960.847,17432,,,
28159,Winston County,MS,Mississippi,33.0787,-89.0374,607.251,17418,Very limited,94.2,94.2
46127,Union County,SD,South Dakota,42.8311,-96.6508,460.757,17402,Very limited,73.6,73.6
08051,Gunnison County,CO,Colorado,38.6705,-107.0569,3239.14,17310,,,
51141,Patrick County,VA,Virginia,36.6671,-80.2864,482.957,17308,Very limited,85.8,85.8
55065,Lafayette County,WI,Wisconsin,42.6556,-90.1303,633.588,17306,Very limited,88.8,88.8
51750,Radford city,VA,Virginia,37.1201,-80.5591,9.676,17273,,,
28007,Attala County,MS,Mississippi,33.0905,-89.5886,734.957,17222,Very limited,99.4,99.4
13159,Jasper County,GA,Georgia,33.317,-83.6892,368.406,17219,Somewhat limited,68,30.5
55013,Burnett County,WI,Wisconsin,45.8669,-92.3757,821.596,17187,Very limited,91.5,91.5
19121,Madison County,IA,Iowa,41.3306,-94.0152,561.006,17161,Very limited,96.2,96.2
54047,McDowell County,WV,West Virginia,37.3828,-81.6582,533.459,17147,Very limited,96.7,96.7
55103,Richland County,WI,Wisconsin,43.3762,-90.4357,586.15,17123,Very limited,92.8,92.8
29053,Cooper County,MO,Missouri,38.8471,-92.8101,564.746,17122,Very limited,94.2,94.2
36097,Schuyler County,NY,New York,42.4198,-76.9386,328.343,17121,Very limited,91,91
32013,Humboldt County,NV,Nevada,41.4079,-118.1276,9640.792,17116,,,
51029,Buckingham County,VA,Virginia,37.5739,-78.5292,579.623,17115,Very limited,85,85
47075,Haywood County,TN,Tennessee,35.5867,-89.2827,533.107,17097,Very limited,85.1,85.1
06043,Mariposa County,CA,California,37.5743,-119.9117,1448.84,17048,,,
17067,Hancock County,IL,Illinois,40.4013,-91.1688,793.748,17008,Very limited,82.1,82.1
04012,La Paz County,AZ,Arizona,33.7276,-114.0388,4496.579,16992,,,
55129,Washburn County,WI,Wisconsin,45.8925,-91.7964,797.114,16982,Very limited,92.6,92.6
51011,Appomattox County,VA,Virginia,37.3707,-78.8109,334.224,16957,Very limited,56.6,56.6
21161,Mason County,KY,Kentucky,38.5941,-83.8281,240.127,16956,Very limited,95.6,95.6
13017,Ben Hill County,GA,Georgia,31.7306,-83.163,250.119,16945,,,
37015,Bertie County,NC,North Carolina,36.059,-76.9624,699.176,16939,Very limited,91.1,91.1
05043,Drew County,AR,Arkansas,33.5872,-91.7228,828.667,16935,Very limited,93.8,93.8
19043,Clayton County,IA,Iowa,42.841,-91.3236,778.464,16931,Very limited,94.4,94.4
17181,Union County,IL,Illinois,37.4857,-89.2446,413.412,16886,Very limited,76,76
55007,Bayfield County,WI,Wisconsin,46.6342,-91.1773,1477.882,16838,Very limited,90.8,90.8
18045,Fountain County,IN,Indiana,40.1212,-87.2349,395.661,16833,Very limited,91.8,91.8
21147,McCreary County,KY,Kentucky,36.7311,-84.4911,426.709,16824,,,
28017,Chickasaw County,MS,Mississippi,33.9333,-88.9476,501.782,16774,Very limited,95.7,95.7
18139,Rush County,IN,Indiana,39.6224,-85.4665,408.137,16759,Very limited,99.7,99.7
41001,Baker County,OR,Oregon,44.7034,-117.6919,3067.967,16750,,,
19171,Tama County,IA,Iowa,42.0748,-92.5294,721.011,16738,Very limited,98.4,98.4
48289,Leon County,TX,Texas,31.3005,-95.9956,1073.156,16698,Very limited,63,63
08003,Alamosa County,CO,Colorado,37.5684,-105.788,722.645,16689,,,
05067,Jackson County,AR,Arkansas,35.5965,-91.2232,633.611,16673,Very limited,98.7,98.7
38077,Richland County,ND,North Dakota,46.2652,-96.938,1435.674,16658,Very limited,93.3,93.3
08097,Pitkin County,CO,Colorado,39.2175,-106.9162,970.701,16643,,,
17147,Piatt County,IL,Illinois,40.009,-88.5924,439.188,16628,Very limited,97.7,97.7
51685,Manassas Park city,VA,Virginia,38.7694,-77.4423,3.025,16611,,,
27065,Kanabec County,MN,Minnesota,45.9478,-93.2978,521.616,16608,Very limited,97,97
31131,Otoe County,NE,Nebraska,40.638,-96.131,615.618,16591,Very limited,94.4,94.4
37131,Northampton County,NC,North Carolina,36.4218,-77.3984,536.715,16580,Very limited,81.4,81.4
